species_name,siteID,year,ba,trees,reg,dbh,growth,n_at_risk,n_died,mort,species
Abies grandis,174,1,0.191363146555961,4.5,0,28.8314423076923,0.159235530865573,18,0,0,5
Tsuga heterophylla,174,1,0,0,0,,,0,0,,6
Tsuga mertensiana,174,1,0,0,0,,,0,0,,7
Lithocarpus densiflorus,174,1,0,0,0,,,0,0,,8
Alnus rubra,174,1,0,0,0,,,0,0,,9
Abies amabilis,174,1,0,0,0,,,0,0,,10
other,174,1,0.0667295746910472,1,4.16666666666667,27.2415,0.107642884541619,2,0,0,11
Pseudotsuga menziesii,174,2,0.0999961874624957,0.75,4.16666666666667,32.8295,0.0382023142073243,2,0,0,1
Pinus ponderosa,174,2,0,0,0,,,0,0,,2
Pinus contorta,174,2,0.0696900131376744,2.25,4.16666666666667,17.526,0.117200785481097,9,1,0.111111111111111,3
Abies concolor,174,2,0,0,0,,,0,0,,4
Abies grandis,174,2,0.2708984860125,6.25,20.8333333333333,28.6469666666667,0.141580847276493,18,0,0,5
Tsuga heterophylla,174,2,0,0,0,,,0,0,,6
Tsuga mertensiana,174,2,0,0,0,,,0,0,,7
Lithocarpus densiflorus,174,2,0,0,0,,,0,0,,8
Alnus rubra,174,2,0,0,0,,,0,0,,9
Abies amabilis,174,2,0,0,0,,,0,0,,10
other,174,2,0.0809857896154554,1.25,4.16666666666667,26.9748,0.0572921488015828,4,0,0,11
Pseudotsuga menziesii,175,1,0.0254899197359996,0.5,0,23.876,0.0784134248665142,3,1,0.333333333333333,1
Pinus ponderosa,175,1,0,0,0,,,0,0,,2
Pinus contorta,175,1,0.162070387189335,4,0,22.0838888888889,0.0405830170329313,17,1,0.0588235294117647,3
Abies concolor,175,1,0,0,0,,,0,0,,4
Abies grandis,175,1,0.123256594290466,3.25,8.33333333333333,25.6328333333333,0.15710360523839,9,0,0,5
Tsuga heterophylla,175,1,0,0,0,,,0,0,,6
Tsuga mertensiana,175,1,0,0,0,,,0,0,,7
Lithocarpus densiflorus,175,1,0,0,0,,,0,0,,8
Alnus rubra,175,1,0,0,0,,,0,0,,9
Abies amabilis,175,1,0,0,0,,,0,0,,10
other,175,1,0.491655733430906,5.5,12.5,31.6895238095238,0.0646870025686753,17,0,0,11
Pseudotsuga menziesii,175,2,0.0299527458581508,0.5,0,25.527,0.0503875968992248,2,0,0,1
Pinus ponderosa,175,2,0,0,0,,,0,0,,2
Pinus contorta,175,2,0.120596380025204,2.75,4.16666666666667,22.6800833333333,0.0290899083422989,15,5,0.333333333333333,3
Abies concolor,175,2,0,0,0,,,0,0,,4
Abies grandis,175,2,0.155937959923557,3,0,29.3551428571429,0.148916616150469,12,0,0,5
Tsuga heterophylla,175,2,0,0,0,,,0,0,,6
Tsuga mertensiana,175,2,0,0,0,,,0,0,,7
Lithocarpus densiflorus,175,2,0,0,0,,,0,0,,8
Alnus rubra,175,2,0,0,0,,,0,0,,9
Abies amabilis,175,2,0,0,0,,,0,0,,10
other,175,2,0.514614649308815,5,4.16666666666667,34.2754857142857,0.0680141300732841,21,2,0.0952380952380952,11
Pseudotsuga menziesii,176,1,0,0,0,,,0,0,,1
Pinus ponderosa,176,1,0,0,0,,,0,0,,2
Pinus contorta,176,1,0.0694670618468715,2.75,29.1666666666667,17.1732222222222,0.372602977602175,4,0,0,3
Abies concolor,176,1,0,0,0,,,0,0,,4
Abies grandis,176,1,0.11806664293581,2,25,25.8445,0.0926565377532229,3,1,0.333333333333333,5
Tsuga heterophylla,176,1,0,0,0,,,0,0,,6
Tsuga mertensiana,176,1,0,0,0,,,0,0,,7
Lithocarpus densiflorus,176,1,0,0,0,,,0,0,,8
Alnus rubra,176,1,0,0,0,,,0,0,,9
Abies amabilis,176,1,0,0,0,,,0,0,,10
other,176,1,0.138975927060768,1.25,4.16666666666667,33.1046666666666,0.139563012489076,5,1,0.2,11
Pseudotsuga menziesii,176,2,0,0,0,,,0,0,,1
Pinus ponderosa,176,2,0,0,0,,,0,0,,2
Pinus contorta,176,2,0.111843008323795,3.5,8.33333333333333,19.4653958333333,0.214229411155081,11,0,0,3
Abies concolor,176,2,0,0,0,,,0,0,,4
Abies grandis,176,2,0.317556110687797,6.5,66.6666666666667,21.1379404761905,0.282522069908354,8,0,0,5
Tsuga heterophylla,176,2,0,0,0,,,0,0,,6
Tsuga mertensiana,176,2,0,0,0,,,0,0,,7
Lithocarpus densiflorus,176,2,0,0,0,,,0,0,,8
Alnus rubra,176,2,0,0,0,,,0,0,,9
Abies amabilis,176,2,0,0,0,,,0,0,,10
other,176,2,0.251743676533917,2.25,16.6666666666667,40.9473086419753,0.130819595397999,5,0,0,11
Pseudotsuga menziesii,177,1,0,0,0,,,0,0,,1
Pinus ponderosa,177,1,0,0,0,,,0,0,,2
Pinus contorta,177,1,0.143774446887822,6.75,54.1666666666667,16.5598928571429,0.280572727367588,12,0,0,3
Abies concolor,177,1,0,0,0,,,0,0,,4
Abies grandis,177,1,0,0,0,,,0,0,,5
Tsuga heterophylla,177,1,0,0,0,,,0,0,,6
Tsuga mertensiana,177,1,0,0,0,,,0,0,,7
Lithocarpus densiflorus,177,1,0,0,0,,,0,0,,8
Alnus rubra,177,1,0,0,0,,,0,0,,9
Abies amabilis,177,1,0,0,0,,,0,0,,10
other,177,1,0.11173913329058,1.25,0,29.7462222222222,0.234897896088714,5,0,0,11
Pseudotsuga menziesii,177,2,0,0,0,,,0,0,,1
Pinus ponderosa,177,2,0,0,0,,,0,0,,2
Pinus contorta,177,2,0.231932680869902,9.25,33.3333333333333,17.8456267942584,0.158211466293791,27,0,0,3
Abies concolor,177,2,0,0,0,,,0,0,,4
Abies grandis,177,2,0,0,0,,,0,0,,5
Tsuga heterophylla,177,2,0,0,0,,,0,0,,6
Tsuga mertensiana,177,2,0,0,0,,,0,0,,7
Lithocarpus densiflorus,177,2,0,0,0,,,0,0,,8
Alnus rubra,177,2,0,0,0,,,0,0,,9
Abies amabilis,177,2,0,0,0,,,0,0,,10
other,177,2,0.135137617906605,1.25,0,34.0642222222222,0.157716109334779,5,0,0,11
Pseudotsuga menziesii,178,1,0.322100010006604,7.25,12.5,20.9570158730159,0.0962009282056125,25,0,0,1
Pinus ponderosa,178,1,0.0559531733793412,1.25,4.16666666666667,23.368,0.109787182848306,4,0,0,2
Pinus contorta,178,1,0.0948708413114245,2.75,4.16666666666667,20.5232,0.180239802180088,10,0,0,3
Abies concolor,178,1,0,0,0,,,0,0,,4
Abies grandis,178,1,0,0,0,,,0,0,,5
Tsuga heterophylla,178,1,0,0,0,,,0,0,,6
Tsuga mertensiana,178,1,0,0,0,,,0,0,,7
Lithocarpus densiflorus,178,1,0,0,0,,,0,0,,8
Alnus rubra,178,1,0,0,0,,,0,0,,9
Abies amabilis,178,1,0,0,0,,,0,0,,10
other,178,1,0.0134391491143634,0.25,0,26.162,0.10752688172043,1,0,0,11
Pseudotsuga menziesii,178,2,0.376525460336466,7.5,4.16666666666667,22.5171,0.08445243360284,29,0,0,1
Pinus ponderosa,178,2,0.0296043844662713,0.75,0,22.1826666666667,0.0907207859220244,5,2,0.4,2
Pinus contorta,178,2,0.120597646793902,3,4.16666666666667,22.2673333333333,0.110528716401926,11,0,0,3
Abies concolor,178,2,0,0,0,,,0,0,,4
Abies grandis,178,2,0,0,0,,,0,0,,5
Tsuga heterophylla,178,2,0,0,0,,,0,0,,6
Tsuga mertensiana,178,2,0,0,0,,,0,0,,7
Lithocarpus densiflorus,178,2,0,0,0,,,0,0,,8
Alnus rubra,178,2,0,0,0,,,0,0,,9
Abies amabilis,178,2,0,0,0,,,0,0,,10
other,178,2,0.0153279012426993,0.25,0,27.94,0.0679611650485439,1,0,0,11
Pseudotsuga menziesii,179,1,0.415427927044177,5.5,8.33333333333333,32.4096944444444,0.125603753712365,20,0,0,1
Pinus ponderosa,179,1,0,0,0,,,0,0,,2
Pinus contorta,179,1,0,0,0,,,0,0,,3
Abies concolor,179,1,0,0,0,,,0,0,,4
Abies grandis,179,1,0,0,0,,,0,0,,5
Tsuga heterophylla,179,1,0,0,0,,,0,0,,6
Tsuga mertensiana,179,1,0,0,0,,,0,0,,7
Lithocarpus densiflorus,179,1,0,0,0,,,0,0,,8
Alnus rubra,179,1,0,0,0,,,0,0,,9
Abies amabilis,179,1,0,0,0,,,0,0,,10
other,179,1,0.0570501950715873,0.75,0,30.3106666666667,0.027559720053213,3,0,0,11
Pseudotsuga menziesii,179,2,0.518048859248397,4.5,8.33333333333333,39.26205,0.124691658342438,17,1,0.0588235294117647,1
Pinus ponderosa,179,2,0,0,0,,,0,0,,2
Pinus contorta,179,2,0,0,0,,,0,0,,3
Abies concolor,179,2,0,0,0,,,0,0,,4
Abies grandis,179,2,0.00798570987057657,0.5,8.33333333333333,14.224,,0,0,,5
Tsuga heterophylla,179,2,0,0,0,,,0,0,,6
Tsuga mertensiana,179,2,0,0,0,,,0,0,,7
Lithocarpus densiflorus,179,2,0,0,0,,,0,0,,8
Alnus rubra,179,2,0,0,0,,,0,0,,9
Abies amabilis,179,2,0,0,0,,,0,0,,10
other,179,2,0.0600663713409151,0.75,0,31.0726666666667,0.0238334126785052,3,0,0,11
Pseudotsuga menziesii,180,1,0.128418676733772,1.25,4.16666666666667,38.9184444444444,0.222200111856183,5,1,0.2,1
Pinus ponderosa,180,1,0,0,0,,,1,1,1,2
Pinus contorta,180,1,0,0,0,,,0,0,,3
Abies concolor,180,1,0,0,0,,,0,0,,4
Abies grandis,180,1,0.135406172870527,0.75,0,42.2486666666667,0.280485605393368,2,0,0,5
Tsuga heterophylla,180,1,0,0,0,,,0,0,,6
Tsuga mertensiana,180,1,0,0,0,,,0,0,,7
Lithocarpus densiflorus,180,1,0,0,0,,,0,0,,8
Alnus rubra,180,1,0,0,0,,,0,0,,9
Abies amabilis,180,1,0,0,0,,,0,0,,10
other,180,1,0.0230868595163797,0.25,4.16666666666667,34.29,,0,0,,11
Pseudotsuga menziesii,180,2,0.144158277803238,1.75,12.5,27.2838333333333,0.127485380116959,5,2,0.4,1
Pinus ponderosa,180,2,0.0785409260288099,0.25,4.16666666666667,63.246,,0,0,,2
Pinus contorta,180,2,0,0,0,,,0,0,,3
Abies concolor,180,2,0,0,0,,,0,0,,4
Abies grandis,180,2,0.182955602709036,1.5,8.33333333333333,41.6701111111111,0.228714446275769,3,0,0,5
Tsuga heterophylla,180,2,0,0,0,,,0,0,,6
Tsuga mertensiana,180,2,0,0,0,,,0,0,,7
Lithocarpus densiflorus,180,2,0,0,0,,,0,0,,8
Alnus rubra,180,2,0,0,0,,,0,0,,9
Abies amabilis,180,2,0,0,0,,,0,0,,10
other,180,2,0.0273736047895446,0.25,0,37.338,0.088888888888889,1,0,0,11
Pseudotsuga menziesii,181,1,0.293439368220152,6,8.33333333333333,21.5628632478633,0.0817677637796309,25,3,0.12,1
Pinus ponderosa,181,1,0.24895678539888,2.75,4.16666666666667,29.8979166666667,0.188117442789138,10,0,0,2
Pinus contorta,181,1,0,0,0,,,0,0,,3
Abies concolor,181,1,0,0,0,,,0,0,,4
Abies grandis,181,1,0,0,0,,,0,0,,5
Tsuga heterophylla,181,1,0,0,0,,,0,0,,6
Tsuga mertensiana,181,1,0,0,0,,,0,0,,7
Lithocarpus densiflorus,181,1,0,0,0,,,0,0,,8
Alnus rubra,181,1,0,0,0,,,0,0,,9
Abies amabilis,181,1,0,0,0,,,0,0,,10
other,181,1,0.0237759816879523,0.25,0,34.798,0.0223880597014925,1,0,0,11
Pseudotsuga menziesii,181,2,0.478651085979869,6.25,12.5,26.7833230769231,0.152799996612563,23,1,0.0434782608695652,1
Pinus ponderosa,181,2,0.281193515219063,2.75,0,32.6601666666667,0.116915275795519,11,0,0,2
Pinus contorta,181,2,0,0,0,,,0,0,,3
Abies concolor,181,2,0,0,0,,,0,0,,4
Abies grandis,181,2,0,0,0,,,0,0,,5
Tsuga heterophylla,181,2,0,0,0,,,0,0,,6
Tsuga mertensiana,181,2,0,0,0,,,0,0,,7
Lithocarpus densiflorus,181,2,0,0,0,,,0,0,,8
Alnus rubra,181,2,0,0,0,,,0,0,,9
Abies amabilis,181,2,0,0,0,,,0,0,,10
other,181,2,0.0248286664757774,0.25,0,35.56,0.0218978102189782,1,0,0,11
Pseudotsuga menziesii,182,1,0.457947018383946,3.5,0,41.275,0.0981373506846135,14,0,0,1
Pinus ponderosa,182,1,0.763340882804705,1.5,0,77.343,0.0876944228647386,6,0,0,2
Pinus contorta,182,1,0,0,0,,,0,0,,3
Abies concolor,182,1,0,0,0,,,0,0,,4
Abies grandis,182,1,0,0,0,,,0,0,,5
Tsuga heterophylla,182,1,0,0,0,,,0,0,,6
Tsuga mertensiana,182,1,0,0,0,,,0,0,,7
Lithocarpus densiflorus,182,1,0,0,0,,,0,0,,8
Alnus rubra,182,1,0,0,0,,,0,0,,9
Abies amabilis,182,1,0,0,0,,,0,0,,10
other,182,1,0,0,0,,,0,0,,11
Pseudotsuga menziesii,182,2,0.545910169986573,3.5,0,45.0744166666667,0.0888815041765447,14,0,0,1
Pinus ponderosa,182,2,0.789869552872855,1.5,0,79.121,0.0308522809752615,6,0,0,2
Pinus contorta,182,2,0,0,0,,,0,0,,3
Abies concolor,182,2,0,0,0,,,0,0,,4
Abies grandis,182,2,0,0,0,,,0,0,,5
Tsuga heterophylla,182,2,0,0,0,,,0,0,,6
Tsuga mertensiana,182,2,0,0,0,,,0,0,,7
Lithocarpus densiflorus,182,2,0,0,0,,,0,0,,8
Alnus rubra,182,2,0,0,0,,,0,0,,9
Abies amabilis,182,2,0,0,0,,,0,0,,10
other,182,2,0,0,0,,,0,0,,11
Pseudotsuga menziesii,183,1,0.356558652122629,1.75,0,55.9646666666667,0.092316417764635,7,0,0,1
Pinus ponderosa,183,1,0.632391202212841,2.25,0,53.1255111111111,0.105933529256059,10,1,0.1,2
Pinus contorta,183,1,0,0,0,,,0,0,,3
Abies concolor,183,1,0,0,0,,,0,0,,4
Abies grandis,183,1,0,0,0,,,0,0,,5
Tsuga heterophylla,183,1,0,0,0,,,0,0,,6
Tsuga mertensiana,183,1,0,0,0,,,0,0,,7
Lithocarpus densiflorus,183,1,0,0,0,,,0,0,,8
Alnus rubra,183,1,0,0,0,,,0,0,,9
Abies amabilis,183,1,0,0,0,,,0,0,,10
other,183,1,0,0,0,,,0,0,,11
Pseudotsuga menziesii,183,2,0.645250171263638,2.25,12.5,60.8894444444444,0.0876059201259356,7,1,0.142857142857143,1
Pinus ponderosa,183,2,0.766614213119675,2.5,4.16666666666667,60.0653555555556,0.0544267775938775,9,0,0,2
Pinus contorta,183,2,0,0,0,,,0,0,,3
Abies concolor,183,2,0,0,0,,,0,0,,4
Abies grandis,183,2,0,0,0,,,0,0,,5
Tsuga heterophylla,183,2,0,0,0,,,0,0,,6
Tsuga mertensiana,183,2,0,0,0,,,0,0,,7
Lithocarpus densiflorus,183,2,0,0,0,,,0,0,,8
Alnus rubra,183,2,0,0,0,,,0,0,,9
Abies amabilis,183,2,0,0,0,,,0,0,,10
other,183,2,0,0,0,,,0,0,,11
Pseudotsuga menziesii,184,1,0.158164939294191,4.75,25,19.1656607142857,0.141331803192052,14,1,0.0714285714285714,1
Pinus ponderosa,184,1,0.0569336523513948,0.25,0,53.848,0.0707070707070707,1,0,0,2
Pinus contorta,184,1,0,0,0,,,0,0,,3
Abies concolor,184,1,0,0,0,,,0,0,,4
Abies grandis,184,1,0,0,0,,,0,0,,5
Tsuga heterophylla,184,1,0,0,0,,,0,0,,6
Tsuga mertensiana,184,1,0,0,0,,,0,0,,7
Lithocarpus densiflorus,184,1,0,0,0,,,0,0,,8
Alnus rubra,184,1,0,0,0,,,0,0,,9
Abies amabilis,184,1,0,0,0,,,0,0,,10
other,184,1,0,0,0,,,0,0,,11
Pseudotsuga menziesii,184,2,0.165522331890686,5.5,37.5,20.6925333333333,0.139544989475176,15,2,0.133333333333333,1
Pinus ponderosa,184,2,0.151876699478591,0.75,8.33333333333333,45.2966666666667,0.0613207547169812,1,0,0,2
Pinus contorta,184,2,0,0,0,,,0,0,,3
Abies concolor,184,2,0,0,0,,,0,0,,4
Abies grandis,184,2,0,0,0,,,0,0,,5
Tsuga heterophylla,184,2,0,0,0,,,0,0,,6
Tsuga mertensiana,184,2,0,0,0,,,0,0,,7
Lithocarpus densiflorus,184,2,0,0,0,,,0,0,,8
Alnus rubra,184,2,0,0,0,,,0,0,,9
Abies amabilis,184,2,0,0,0,,,0,0,,10
other,184,2,0,0,0,,,0,0,,11
Pseudotsuga menziesii,185,1,0.388805516092394,1.25,8.33333333333333,62.2864444444445,0.0389266080716307,3,0,0,1
Pinus ponderosa,185,1,1.1190191306824,3,12.5,68.8636333333334,0.0321230445449214,9,0,0,2
Pinus contorta,185,1,0,0,0,,,0,0,,3
Abies concolor,185,1,0,0,0,,,0,0,,4
Abies grandis,185,1,0.945701104225801,4.75,29.1666666666667,53.2897291666667,0.120585194824871,12,0,0,5
Tsuga heterophylla,185,1,0,0,0,,,0,0,,6
Tsuga mertensiana,185,1,0,0,0,,,0,0,,7
Lithocarpus densiflorus,185,1,0,0,0,,,0,0,,8
Alnus rubra,185,1,0,0,0,,,0,0,,9
Abies amabilis,185,1,0,0,0,,,0,0,,10
other,185,1,0,0,0,,,0,0,,11
Pseudotsuga menziesii,185,2,0.575612095642571,1.75,8.33333333333333,64.1491111111111,0.0418597549836248,5,0,0,1
Pinus ponderosa,185,2,1.17888281903168,3,0,70.6225833333333,0.0271868596469017,12,0,0,2
Pinus contorta,185,2,0,0,0,,,0,0,,3
Abies concolor,185,2,0,0,0,,,0,0,,4
Abies grandis,185,2,1.11828060453162,4.75,0,58.2332797619048,0.0934278924498865,19,0,0,5
Tsuga heterophylla,185,2,0,0,0,,,0,0,,6
Tsuga mertensiana,185,2,0,0,0,,,0,0,,7
Lithocarpus densiflorus,185,2,0,0,0,,,0,0,,8
Alnus rubra,185,2,0,0,0,,,0,0,,9
Abies amabilis,185,2,0,0,0,,,0,0,,10
other,185,2,0,0,0,,,0,0,,11
Pseudotsuga menziesii,186,1,0,0,0,,,0,0,,1
Pinus ponderosa,186,1,0,0,0,,,0,0,,2
Pinus contorta,186,1,0.0273736047895446,0.25,0,37.338,0.185483870967742,0,0,,3
Abies concolor,186,1,0,0,0,,,0,0,,4
Abies grandis,186,1,0,0,0,,,0,0,,5
Tsuga heterophylla,186,1,0,0,0,,,0,0,,6
Tsuga mertensiana,186,1,0,0,0,,,0,0,,7
Lithocarpus densiflorus,186,1,0,0,0,,,0,0,,8
Alnus rubra,186,1,0,0,0,,,0,0,,9
Abies amabilis,186,1,0,0,0,,,0,0,,10
other,186,1,0.329157178421734,9.5,12.5,19.7790563909774,0.065556788829595,45,9,0.2,11
Pseudotsuga menziesii,186,2,0,0,0,,,0,0,,1
Pinus ponderosa,186,2,0,0,0,,,0,0,,2
Pinus contorta,186,2,0.0419604463440638,0.5,4.16666666666667,30.226,0.142857142857143,1,0,0,3
Abies concolor,186,2,0,0,0,,,0,0,,4
Abies grandis,186,2,0,0,0,,,0,0,,5
Tsuga heterophylla,186,2,0,0,0,,,0,0,,6
Tsuga mertensiana,186,2,0,0,0,,,0,0,,7
Lithocarpus densiflorus,186,2,0,0,0,,,0,0,,8
Alnus rubra,186,2,0,0,0,,,0,0,,9
Abies amabilis,186,2,0,0,0,,,0,0,,10
other,186,2,0.280210502709614,7.75,4.16666666666667,19.9010782362799,0.0784649166361922,38,9,0.236842105263158,11
Pseudotsuga menziesii,187,1,3.66638964034925,7.25,0,79.1587976190476,0.0255159213252759,31,2,0.0645161290322581,1
Pinus ponderosa,187,1,0,0,0,,,0,0,,2
Pinus contorta,187,1,0,0,0,,,0,0,,3
Abies concolor,187,1,0,0,0,,,0,0,,4
Abies grandis,187,1,0,0,0,,,0,0,,5
Tsuga heterophylla,187,1,2.08433868173016,6.25,12.5,60.5502234126984,0.0332297213146254,22,0,0,6
Tsuga mertensiana,187,1,0,0,0,,,0,0,,7
Lithocarpus densiflorus,187,1,0,0,0,,,0,0,,8
Alnus rubra,187,1,0,0,0,,,0,0,,9
Abies amabilis,187,1,0.134297750260001,0.5,0,57.912,0.0228929268042296,2,0,0,10
other,187,1,0.137116310612481,0.25,0,83.566,0.0249221183800623,1,0,0,11
Pseudotsuga menziesii,187,2,3.24360305393988,6.5,4.16666666666667,79.1739166666667,0.0280333656198256,28,3,0.107142857142857,1
Pinus ponderosa,187,2,0,0,0,,,0,0,,2
Pinus contorta,187,2,0,0,0,,,0,0,,3
Abies concolor,187,2,0,0,0,,,0,0,,4
Abies grandis,187,2,0,0,0,,,0,0,,5
Tsuga heterophylla,187,2,2.18173292628749,6.25,8.33333333333333,63.7072821428572,0.0430500241265923,25,2,0.08,6
Tsuga mertensiana,187,2,0,0,0,,,0,0,,7
Lithocarpus densiflorus,187,2,0,0,0,,,0,0,,8
Alnus rubra,187,2,0,0,0,,,0,0,,9
Abies amabilis,187,2,0.0862935504590016,0.25,0,66.294,0.00384615384615361,2,1,0.5,10
other,187,2,0.139628312940106,0.25,0,84.328,0.00911854103343468,1,0,0,11
Pseudotsuga menziesii,188,1,1.46312164620012,6.25,29.1666666666667,55.1405777777778,0.0811638369678453,16,0,0,1
Pinus ponderosa,188,1,0,0,0,,,0,0,,2
Pinus contorta,188,1,0,0,0,,,0,0,,3
Abies concolor,188,1,0,0,0,,,0,0,,4
Abies grandis,188,1,0.1800559691599,2.5,4.16666666666667,26.4089444444444,0.129651110628568,10,1,0.1,5
Tsuga heterophylla,188,1,0,0,0,,,0,0,,6
Tsuga mertensiana,188,1,0,0,0,,,0,0,,7
Lithocarpus densiflorus,188,1,0,0,0,,,0,0,,8
Alnus rubra,188,1,0,0,0,,,0,0,,9
Abies amabilis,188,1,0,0,0,,,0,0,,10
other,188,1,0,0,0,,,0,0,,11
Pseudotsuga menziesii,188,2,1.8634978275777,9.5,45.8333333333333,58.9953805555556,0.105514870128056,25,2,0.08,1
Pinus ponderosa,188,2,0,0,0,,,0,0,,2
Pinus contorta,188,2,0,0,0,,,0,0,,3
Abies concolor,188,2,0,0,0,,,0,0,,4
Abies grandis,188,2,0.191897722946409,2.25,4.16666666666667,30.4376666666667,0.109115342713837,10,2,0.2,5
Tsuga heterophylla,188,2,0,0,0,,,0,0,,6
Tsuga mertensiana,188,2,0,0,0,,,0,0,,7
Lithocarpus densiflorus,188,2,0,0,0,,,0,0,,8
Alnus rubra,188,2,0,0,0,,,0,0,,9
Abies amabilis,188,2,0,0,0,,,0,0,,10
other,188,2,0,0,0,,,0,0,,11
Pseudotsuga menziesii,189,1,0.753723574851435,2,4.16666666666667,67.3840833333333,0.111897652608696,7,0,0,1
Pinus ponderosa,189,1,0.392385404432218,0.75,0,80.8566666666667,0.0317540435650672,4,1,0.25,2
Pinus contorta,189,1,0,0,0,,,0,0,,3
Abies concolor,189,1,0,0,0,,,0,0,,4
Abies grandis,189,1,0,0,0,,,0,0,,5
Tsuga heterophylla,189,1,0,0,0,,,0,0,,6
Tsuga mertensiana,189,1,0,0,0,,,0,0,,7
Lithocarpus densiflorus,189,1,0,0,0,,,0,0,,8
Alnus rubra,189,1,0,0,0,,,0,0,,9
Abies amabilis,189,1,0,0,0,,,0,0,,10
other,189,1,0,0,0,,,0,0,,11
Pseudotsuga menziesii,189,2,0.99601335659409,2.5,8.33333333333333,67.8074166666667,0.101753031020028,8,0,0,1
Pinus ponderosa,189,2,0.419747608303483,0.75,0,83.7353333333333,0.0371049556038811,3,0,0,2
Pinus contorta,189,2,0,0,0,,,0,0,,3
Abies concolor,189,2,0,0,0,,,0,0,,4
Abies grandis,189,2,0,0,0,,,0,0,,5
Tsuga heterophylla,189,2,0,0,0,,,0,0,,6
Tsuga mertensiana,189,2,0,0,0,,,0,0,,7
Lithocarpus densiflorus,189,2,0,0,0,,,0,0,,8
Alnus rubra,189,2,0,0,0,,,0,0,,9
Abies amabilis,189,2,0,0,0,,,0,0,,10
other,189,2,0,0,0,,,0,0,,11
Pseudotsuga menziesii,190,1,0.333141165976139,0.5,4.16666666666667,91.059,0.119241192411924,1,0,0,1
Pinus ponderosa,190,1,0,0,0,,,0,0,,2
Pinus contorta,190,1,0,0,0,,,0,0,,3
Abies concolor,190,1,0,0,0,,,0,0,,4
Abies grandis,190,1,0,0,0,,,0,0,,5
Tsuga heterophylla,190,1,0,0,0,,,0,0,,6
Tsuga mertensiana,190,1,0,0,0,,,0,0,,7
Lithocarpus densiflorus,190,1,0,0,0,,,0,0,,8
Alnus rubra,190,1,0,0,0,,,0,0,,9
Abies amabilis,190,1,0,0,0,,,0,0,,10
other,190,1,0,0,0,,,0,0,,11
Pseudotsuga menziesii,190,2,0.967172833652558,2,20.8333333333333,57.9331666666667,0.132467025614885,2,0,0,1
Pinus ponderosa,190,2,0,0,0,,,0,0,,2
Pinus contorta,190,2,0,0,0,,,0,0,,3
Abies concolor,190,2,0,0,0,,,0,0,,4
Abies grandis,190,2,0,0,0,,,0,0,,5
Tsuga heterophylla,190,2,0,0,0,,,0,0,,6
Tsuga mertensiana,190,2,0,0,0,,,0,0,,7
Lithocarpus densiflorus,190,2,0,0,0,,,0,0,,8
Alnus rubra,190,2,0,0,0,,,0,0,,9
Abies amabilis,190,2,0,0,0,,,0,0,,10
other,190,2,0,0,0,,,0,0,,11
Pseudotsuga menziesii,191,1,1.28832910097934,3,25,77.479525,0.122799084919604,6,0,0,1
Pinus ponderosa,191,1,0,0,0,,,0,0,,2
Pinus contorta,191,1,0,0,0,,,0,0,,3
Abies concolor,191,1,0,0,0,,,0,0,,4
Abies grandis,191,1,0,0,0,,,0,0,,5
Tsuga heterophylla,191,1,0,0,0,,,0,0,,6
Tsuga mertensiana,191,1,0,0,0,,,0,0,,7
Lithocarpus densiflorus,191,1,0,0,0,,,0,0,,8
Alnus rubra,191,1,0,0,0,,,0,0,,9
Abies amabilis,191,1,0,0,0,,,0,0,,10
other,191,1,0,0,0,,,0,0,,11
Pseudotsuga menziesii,191,2,2.21854142433783,4.25,20.8333333333333,82.042,0.123869019398526,12,0,0,1
Pinus ponderosa,191,2,0,0,0,,,0,0,,2
Pinus contorta,191,2,0,0,0,,,0,0,,3
Abies concolor,191,2,0,0,0,,,0,0,,4
Abies grandis,191,2,0,0,0,,,0,0,,5
Tsuga heterophylla,191,2,0,0,0,,,0,0,,6
Tsuga mertensiana,191,2,0,0,0,,,0,0,,7
Lithocarpus densiflorus,191,2,0,0,0,,,0,0,,8
Alnus rubra,191,2,0,0,0,,,0,0,,9
Abies amabilis,191,2,0,0,0,,,0,0,,10
other,191,2,0,0,0,,,0,0,,11
Pseudotsuga menziesii,192,1,0.888654709460307,5.5,0,42.4143714285714,0.106106936880393,26,4,0.153846153846154,1
Pinus ponderosa,192,1,0,0,0,,,0,0,,2
Pinus contorta,192,1,0,0,0,,,0,0,,3
Abies concolor,192,1,0,0,0,,,0,0,,4
Abies grandis,192,1,0,0,0,,,0,0,,5
Tsuga heterophylla,192,1,0,0,0,,,0,0,,6
Tsuga mertensiana,192,1,0,0,0,,,0,0,,7
Lithocarpus densiflorus,192,1,0,0,0,,,0,0,,8
Alnus rubra,192,1,0.0119190266770709,0.25,0,24.638,0,1,0,0,9
Abies amabilis,192,1,0,0,0,,,0,0,,10
other,192,1,0.0100340748548282,0.25,0,22.606,0.0853658536585367,1,0,0,11
Pseudotsuga menziesii,192,2,0.813043819429379,3.5,0,53.6998333333333,0.0638839101030246,17,3,0.176470588235294,1
Pinus ponderosa,192,2,0,0,0,,,0,0,,2
Pinus contorta,192,2,0,0,0,,,0,0,,3
Abies concolor,192,2,0,0,0,,,0,0,,4
Abies grandis,192,2,0,0,0,,,0,0,,5
Tsuga heterophylla,192,2,0,0,0,,,0,0,,6
